#id	month	title
8603294	2015-02	IM
8600279	2015-02	WGM
8600112	2015-02	IM
8605718	2015-02	FM
8608962	2015-02	FM
5800919	2015-02	WFM
14115506	2015-02	FM
4200284	2015-02	FM
1704150	2015-02	FM
2804271	2015-02	IM
2600676	2015-02	IM
9900560	2015-02	WCM
731595	2015-02	IM
4685598	2015-02	FM
14500582	2015-02	IM
916579	2015-02	FM
902896	2015-02	IM
900010	2015-02	GM
14102200	2015-02	FM
4902289	2015-02	FM
4901347	2015-02	WFM
2206706	2015-02	GM
2253585	2015-02	IM
2212676	2015-02	WIM
100358	2015-02	IM
3506487	2015-02	WIM
2216116	2015-02	IM
2203162	2015-02	CM
3400999	2015-02	FM
2254131	2015-02	IM
5202914	2015-02	FM
308366	2015-02	WIM
5801095	2015-02	FM
5801001	2015-02	WFM
4115848	2015-02	IM
24138177	2015-02	FM
1108611	2015-02	FM
401188	2015-02	FM
4600037	2015-02	GM
13600796	2015-02	IM
7800010	2015-02	IM
884189	2015-02	FM
14117444	2015-02	IM
4604822	2015-02	IM
4603257	2015-02	IM
1305239	2015-02	IM
4615875	2015-02	FM
4113047	2015-02	FM
1702734	2015-02	FM
4126297	2015-02	GM
4203267	2015-02	FM
4124057	2015-02	IM
4105702	2015-02	IM
665274	2015-02	IM
102849	2015-02	FM
1709569	2015-02	FM
4114892	2015-02	IM
4123891	2015-02	WIM
4124715	2015-02	WIM
4164725	2015-02	WFM
13501356	2015-02	IM
5400384	2015-02	WFM
24164879	2015-02	FM
1032852	2015-02	FM
1300091	2015-02	IM
2000415	2015-02	GM
5201217	2015-02	WFM
13600656	2015-02	IM
13600656	2015-02	IM
14129477	2015-02	FM
14501325	2015-02	IM
2000881	2015-02	IM
318256	2015-02	FM
5700051	2015-02	FM
2006294	2015-02	FM
408093	2015-02	FM
2001349	2015-02	FM
1002228	2015-02	FM
4150104	2015-02	IM
11300515	2015-02	WIM
4123662	2015-02	WIM
2115328	2015-02	CM
2208571	2015-02	FM
3003809	2015-02	FM
2227339	2015-02	FM
3512673	2015-02	FM
2207184	2015-02	FM
3501051	2015-02	FM
4405501	2015-02	FM
3500900	2015-02	FM
2212943	2015-02	GM
2207508	2015-02	FM
5100305	2015-02	FM
22235620	2015-02	FM
4439333	2015-02	CM
5103754	2015-02	WCM
5109701	2015-02	CM
3505260	2015-02	WFM
5115825	2015-02	WCM
3601064	2015-02	FM
3509320	2015-02	FM
3504352	2015-02	FM
3303217	2015-02	CM
15900045	2015-02	FM
603465	2015-02	FM
4426720	2015-02	CM
15900150	2015-02	CM
3301079	2015-02	FM
4123395	2015-02	GM
734616	2015-02	FM
3508200	2015-02	FM
4602137	2015-02	FM
7300239	2015-02	IM
105570	2015-02	GM
2268809	2015-02	IM
701050	2015-02	FM
7400330	2015-02	CM
12521604	2015-02	FM
4606000	2015-02	FM
1000527	2015-02	FM
4105958	2015-02	IM
4122593	2015-02	IM
802441	2015-02	FM
4404190	2015-02	FM
14117916	2015-02	FM
8603928	2015-02	IM
2100258	2015-02	FM
4300262	2015-02	FM
113921	2015-02	WFM
1505033	2015-02	FM
4157389	2015-02	IM
14501155	2015-02	IM
2501597	2015-02	WFM
2802317	2015-02	FM
4173031	2015-02	IM
5110670	2015-02	CM
127035	2015-02	WCM
4412672	2015-02	FM
13704761	2015-02	FM
13300024	2015-02	GM
12402508	2015-02	FM
2096242	2015-02	CM
8603332	2015-02	GM
8600520	2015-02	WIM
4694031	2015-02	IM
1126091	2015-02	IM
7102062	2015-02	CM
802484	2015-02	FM
600156	2015-02	IM
2100410	2015-02	FM
1120042	2015-02	IM
24109401	2015-02	WFM
803731	2015-02	FM
11600616	2015-02	FM
2003503	2015-02	FM
1100700	2015-02	IM
2024322	2015-02	IM
4601084	2015-02	IM
4608240	2015-02	FM
4603494	2015-02	FM
4619188	2015-02	FM
1300164	2015-02	FM
2011263	2015-02	IM
4116194	2015-02	GM
14132036	2015-02	FM
24126454	2015-02	IM
109878	2015-02	IM
109878	2015-02	IM
6000045	2015-02	FM
700142	2015-02	GM
4145143	2015-02	FM
1100866	2015-02	IM
14504642	2015-02	WIM
4300386	2015-02	FM
1700626	2015-02	FM
902497	2015-02	FM
14507269	2015-02	FM
4101251	2015-02	IM
4138201	2015-02	FM
2900157	2015-02	GM
942952	2015-02	FM
7100400	2015-02	WIM
4602560	2015-02	FM
3301508	2015-02	WFM
1405454	2015-02	IM
1706896	2015-02	FM
4130529	2015-02	WIM
4120957	2015-02	GM
8700052	2015-02	FM
4149270	2015-02	WFM
8601321	2015-02	FM
12401480	2015-02	WCM
12400971	2015-02	WFM
12401722	2015-02	WFM
4177495	2015-02	WIM
4680103	2015-02	FM
4685806	2015-02	FM
4189019	2015-02	WFM
621501	2015-02	GM
1209558	2015-02	FM
621510	2015-02	WIM
1207822	2015-02	GM
4162129	2015-02	IM
1302027	2015-02	FM
4657250	2015-02	CM
4611420	2015-02	GM
13500716	2015-02	GM
4614127	2015-02	WIM
24628638	2015-02	FM
4600193	2015-02	GM
4667565	2015-02	FM
4604091	2015-02	FM
501808	2015-02	FM
11900113	2015-02	CM
1900528	2015-02	CM
12401463	2015-02	FM
3204405	2015-02	IM
4189787	2015-02	FM
24105295	2015-02	FM
24105309	2015-02	FM
13500252	2015-02	IM
402354	2015-02	FM
4123999	2015-02	FM
4127935	2015-02	FM
14101530	2015-02	WGM
11400102	2015-02	WFM
1701975	2015-02	IM
302244	2015-02	FM
14106132	2015-02	IM
1117335	2015-02	WFM
4125070	2015-02	WIM
4150120	2015-02	GM
4621999	2015-02	IM
8603154	2015-02	GM
1007319	2015-02	FM
8607206	2015-02	IM
5100267	2015-02	FM
2014505	2015-02	FM
100773	2015-02	FM
14905531	2015-02	IM
14503603	2015-02	FM
11800089	2015-02	CM
2109972	2015-02	IM
2102307	2015-02	FM
14501732	2015-02	WIM
14900955	2015-02	WFM
2500647	2015-02	CM
4610130	2015-02	FM
3506290	2015-02	FM
2100290	2015-02	FM
14904756	2015-02	WFM
4624220	2015-02	IM
3101126	2015-02	FM
4100417	2015-02	GM
3603296	2015-02	IM
1104306	2015-02	GM
1127985	2015-02	FM
1100181	2015-02	IM
1100823	2015-02	FM
401595	2015-02	FM
4603265	2015-02	FM
4685458	2015-02	FM
2400057	2015-02	FM
915602	2015-02	FM
600334	2015-02	FM
2600153	2015-02	FM
722499	2015-02	FM
1210327	2015-02	IM
2100797	2015-02	FM
24612928	2015-02	WIM
5700116	2015-02	CM
4800095	2015-02	IM
2208938	2015-02	FM
700550	2015-02	IM
700550	2015-02	IM
6101097	2015-02	WFM
6100961	2015-02	IM
1501127	2015-02	FM
7500122	2015-02	CM
4600789	2015-02	FM
205044	2015-02	FM
201073	2015-02	FM
1301187	2015-02	FM
4616847	2015-02	FM
4198220	2015-02	FM
2106698	2015-02	CM
13800124	2015-02	IM
5102839	2015-02	IM
10800166	2015-02	CM
2200074	2015-02	GM
13400142	2015-02	GM
108987	2015-02	WIM
13602276	2015-02	GM
1119044	2015-02	WFM
1700880	2015-02	FM
4156757	2015-02	GM
4192630	2015-02	FM
800503	2015-02	FM
703311	2015-02	FM
404381	2015-02	IM
5001080	2015-02	WFM
13400436	2015-02	IM
12502669	2015-02	FM
1606379	2015-02	IM
5013232	2015-02	FM
100439	2015-02	IM
12500798	2015-02	GM
7100108	2015-02	FM
4627393	2015-02	WIM
12400130	2015-02	WIM
12401846	2015-02	WFM
2101076	2015-02	FM
2103478	2015-02	FM
105678	2015-02	FM
4125290	2015-02	FM
4500296	2015-02	IM
4617061	2015-02	IM
4601955	2015-02	IM
1604805	2015-02	CM
4600258	2015-02	GM
4145674	2015-02	FM
13501720	2015-02	GM
4119916	2015-02	GM
13601717	2015-02	WGM
13301225	2015-02	FM
4612396	2015-02	GM
14113333	2015-02	WIM
1121979	2015-02	WGM
4615689	2015-02	FM
307564	2015-02	FM
14500523	2015-02	IM
4900405	2015-02	WFM
4400534	2015-02	WIM
14308088	2015-02	WFM
14508141	2015-02	FM
4165055	2015-02	WFM
4100468	2015-02	GM
4117174	2015-02	IM
4101103	2015-02	GM
24103977	2015-02	FM
13901435	2015-02	IM
24105317	2015-02	FM
11000805	2015-02	CM
24117870	2015-02	WFM
4169387	2015-02	FM
5300819	2015-02	WFM
4122151	2015-02	FM
4140605	2015-02	FM
13707647	2015-02	FM
2002450	2015-02	FM
500046	2015-02	IM
501344	2015-02	IM
4205316	2015-02	WIM
36016810	2015-02	CM
34101745	2015-02	WFM
4149319	2015-02	IM
11000120	2015-02	IM
4200047	2015-02	IM
4200187	2015-02	WGM
14100584	2015-02	GM
4149491	2015-02	FM
4144538	2015-02	WFM
13503529	2015-02	WFM
901490	2015-02	IM
916129	2015-02	IM
904562	2015-02	WGM
4608666	2015-02	WFM
14505380	2015-02	FM
102660	2015-02	WIM
12300985	2015-02	CM
14104202	2015-02	GM
4183088	2015-02	IM
4120787	2015-02	GM
1205137	2015-02	FM
14100177	2015-02	GM
4150481	2015-02	FM
20670265	2015-02	WFM
100978	2015-02	IM
4105648	2015-02	WFM
4661940	2015-02	FM
5500060	2015-02	FM
1703846	2015-02	FM
1703447	2015-02	FM
4146786	2015-02	GM
4122127	2015-02	FM
801941	2015-02	FM
4149564	2015-02	WIM
4611330	2015-02	GM
317500	2015-02	FM
4215079	2015-02	FM
14000377	2015-02	WFM
4123417	2015-02	WFM
14201127	2015-02	FM
14200457	2015-02	WFM
4140249	2015-02	GM
4131975	2015-02	IM
313874	2015-02	IM
4134214	2015-02	IM
12800031	2015-02	GM
4103645	2015-02	IM
20643675	2015-02	FM
8100420	2015-02	FM
12500577	2015-02	IM
802956	2015-02	FM
1701584	2015-02	FM
1702866	2015-02	FM
4124200	2015-02	FM
14116413	2015-02	CM
14103184	2015-02	IM
14123983	2015-02	FM
24111490	2015-02	WFM
14103680	2015-02	IM
4181328	2015-02	FM
4105346	2015-02	IM
4159209	2015-02	WIM
20800070	2015-02	CM
13402005	2015-02	WGM
13401521	2015-02	WGM
13400819	2015-02	GM
13401653	2015-02	GM
13401319	2015-02	GM
13402579	2015-02	IM
13402315	2015-02	FM
13401033	2015-02	IM
13403508	2015-02	WGM
13403710	2015-02	WCM
13403729	2015-02	WGM
11000147	2015-02	IM
4153871	2015-02	WFM
4189450	2015-02	FM
12500178	2015-02	FM
2100304	2015-02	FM
13600575	2015-02	IM
4616057	2015-02	WIM
24124885	2015-02	WFM
927007	2015-02	WGM
800171	2015-02	IM
605077	2015-02	FM
14502690	2015-02	FM
4602145	2015-02	IM
11000430	2015-02	IM
4602579	2015-02	FM
3207170	2015-02	CM
1207660	2015-02	IM
4136047	2015-02	FM
1207849	2015-02	IM
901849	2015-02	IM
14900734	2015-02	GM
5200245	2015-02	IM
2006740	2015-02	IM
13702874	2015-02	FM
4601130	2015-02	IM
1502867	2015-02	FM
12000108	2015-02	CM
500690	2015-02	IM
2400111	2015-02	IM
1201530	2015-02	GM
1202251	2015-02	FM
2900505	2015-02	IM
2800110	2015-02	GM
3600815	2015-02	WFM
600873	2015-02	IM
4417844	2015-02	CM
3800938	2015-02	FM
8100144	2015-02	FM
4116216	2015-02	FM
3521508	2015-02	WFM
800198	2015-02	IM
4120167	2015-02	FM
13303465	2015-02	FM
7900929	2015-02	WCM
10300074	2015-02	CM
2000571	2015-02	FM
14603403	2015-02	WIM
14500159	2015-02	IM
2601125	2015-02	FM
1200828	2015-02	IM
602710	2015-02	FM
607274	2015-02	GM
2206730	2015-02	FM
916528	2015-02	WIM
919390	2015-02	IM
2226839	2015-02	CM
618179	2015-02	WFM
603295	2015-02	FM
4634543	2015-02	FM
600423	2015-02	GM
9100091	2015-02	CM
1000900	2015-02	FM
13900765	2015-02	FM
202355	2015-02	FM
327930	2015-02	WFM
112275	2015-02	GM
335398	2015-02	FM
803251	2015-02	FM
7100825	2015-02	FM
4646193	2015-02	IM
4127099	2015-02	IM
13602926	2015-02	GM
2901340	2015-02	IM
5201071	2015-02	WIM
2109409	2015-02	CM
5200610	2015-02	GM
5201748	2015-02	FM
904180	2015-02	IM
904180	2015-02	IM
4668014	2015-02	FM
903400	2015-02	FM
908029	2015-02	WGM
3503232	2015-02	IM
625590	2015-02	CM
3901068	2015-02	CM
1201778	2015-02	WIM
1200020	2015-02	GM
4402782	2015-02	FM
800201	2015-02	IM
2005484	2015-02	WIM
4179889	2015-02	WFM
900419	2015-02	IM
903418	2015-02	FM
903922	2015-02	IM
913731	2015-02	FM
800023	2015-02	GM
4201540	2015-02	FM
903140	2015-02	FM
14402661	2015-02	FM
900354	2015-02	GM
750930	2015-02	WFM
4207050	2015-02	WFM
24131369	2015-02	WFM
100447	2015-02	FM
4646410	2015-02	IM
1116010	2015-02	FM
1101005	2015-02	FM
34107719	2015-02	FM
14120623	2015-02	IM
9100032	2015-02	CM
14608502	2015-02	FM
14903474	2015-02	GM
13300466	2015-02	GM
14500167	2015-02	IM
13800698	2015-02	IM
906719	2015-02	IM
905992	2015-02	WIM
306282	2015-02	FM
900664	2015-02	IM
907723	2015-02	FM
920860	2015-02	FM
921327	2015-02	FM
907731	2015-02	FM
901504	2015-02	GM
924253	2015-02	FM
904198	2015-02	FM
904570	2015-02	IM
24118060	2015-02	WFM
1106724	2015-02	FM
1105680	2015-02	GM
14601206	2015-02	FM
921637	2015-02	GM
2003694	2015-02	FM
824798	2015-02	CM
5700701	2015-02	WCM
14500655	2015-02	FM
4301498	2015-02	WIM
14900890	2015-02	FM
702510	2015-02	FM
747181	2015-02	FM
2202239	2015-02	FM
14500183	2015-02	GM
2102765	2015-02	IM
5100224	2015-02	FM
3902560	2015-02	CM
2106990	2015-02	FM
3520978	2015-02	FM
3503950	2015-02	WGM
4604849	2015-02	FM
2004879	2015-02	WFM
1101358	2015-02	FM
13902229	2015-02	IM
1000683	2015-02	IM
706051	2015-02	FM
929301	2015-02	FM
14500850	2015-02	IM
5900018	2015-02	FM
2259354	2015-02	FM
5101034	2015-02	FM
5100046	2015-02	IM
2208954	2015-02	FM
2292289	2015-02	FM
2200104	2015-02	IM
3501370	2015-02	FM
2218160	2015-02	FM
2205742	2015-02	FM
2219581	2015-02	FM
2226847	2015-02	FM
400300	2015-02	IM
4300050	2015-02	IM
4606973	2015-02	FM
3805662	2015-02	FM
3502007	2015-02	FM
3505600	2015-02	WFM
3504727	2015-02	GM
5101409	2015-02	FM
2208890	2015-02	FM
2219409	2015-02	FM
2209748	2015-02	IM
3520412	2015-02	WFM
22202366	2015-02	FM
3509079	2015-02	FM
3901807	2015-02	FM
2205467	2015-02	FM
4404025	2015-02	IM
5100216	2015-02	FM
3900711	2015-02	WIM
118702	2015-02	WIM
2100819	2015-02	IM
7300301	2015-02	WIM
4403703	2015-02	FM
2016249	2015-02	FM
6700420	2015-02	FM
5201446	2015-02	IM
12800481	2015-02	FM
107131	2015-02	CM
14509792	2015-02	GM
2101688	2015-02	FM
1909991	2015-02	FM
2102277	2015-02	FM
2112884	2015-02	FM
13306553	2015-02	FM
13302272	2015-02	WFM
14900599	2015-02	FM
801399	2015-02	IM
609218	2015-02	WIM
409626	2015-02	FM
4167996	2015-02	FM
14134039	2015-02	WFM
4137132	2015-02	FM
4101260	2015-02	IM
4122186	2015-02	FM
24128511	2015-02	WFM
14100606	2015-02	IM
9301410	2015-02	FM
7801130	2015-02	WCM
2801892	2015-02	IM
4616197	2015-02	FM
608653	2015-02	IM
5501148	2015-02	WCM
5700507	2015-02	IM
2100363	2015-02	FM
5200024	2015-02	IM
2217570	2015-02	IM
804819	2015-02	FM
4127609	2015-02	IM
4127609	2015-02	IM
913243	2015-02	IM
301868	2015-02	WIM
4130901	2015-02	GM
4165411	2015-02	FM
14902192	2015-02	IM
14904888	2015-02	WFM
4157397	2015-02	FM
14105136	2015-02	FM
4185951	2015-02	FM
4198255	2015-02	FM
7101163	2015-02	FM
3100073	2015-02	FM
1301560	2015-02	FM
654213	2015-02	IM
1100505	2015-02	IM
4201183	2015-02	FM
4200233	2015-02	IM
4201990	2015-02	GM
4202694	2015-02	GM
14000474	2015-02	WFM
3600017	2015-02	GM
900230	2015-02	GM
2213931	2015-02	FM
702927	2015-02	FM
2037416	2015-02	WFM
6400019	2015-02	GM
2000580	2015-02	IM
2200961	2015-02	FM
4402529	2015-02	FM
10100040	2015-02	IM
4401549	2015-02	WIM
1206370	2015-02	IM
4646177	2015-02	FM
700240	2015-02	IM
6600255	2015-02	CM
6600360	2015-02	CM
4601149	2015-02	FM
903426	2015-02	FM
13300440	2015-02	IM
24129100	2015-02	IM
14107910	2015-02	GM
14509717	2015-02	FM
14501864	2015-02	FM
1101234	2015-02	FM
1100122	2015-02	IM
4168003	2015-02	GM
2035790	2015-02	WCM
13601377	2015-02	IM
13601377	2015-02	IM
8200084	2015-02	FM
4137159	2015-02	IM
5501164	2015-02	WFM
926167	2015-02	FM
725188	2015-02	FM
309125	2015-02	FM
1114581	2015-02	WIM
13700251	2015-02	IM
24146501	2015-02	FM
4172892	2015-02	WFM
4170083	2015-02	IM
7000197	2015-02	CM
2100169	2015-02	GM
2107848	2015-02	FM
5016649	2015-02	FM
4615310	2015-02	FM
7400012	2015-02	FM
4623150	2015-02	FM
4601599	2015-02	FM
1403524	2015-02	FM
1404067	2015-02	FM
5113687	2015-02	WCM
2097443	2015-02	WCM
1129775	2015-02	IM
24130753	2015-02	FM
24107018	2015-02	WIM
4119827	2015-02	IM
4119827	2015-02	IM
24105384	2015-02	FM
14129850	2015-02	FM
4103688	2015-02	FM
13000233	2015-02	FM
4666135	2015-02	FM
801275	2015-02	FM
4603273	2015-02	FM
4600240	2015-02	IM
14105659	2015-02	GM
4601777	2015-02	FM
14113082	2015-02	FM
13001256	2015-02	FM
5100607	2015-02	FM
9303871	2015-02	FM
700908	2015-02	FM
4608003	2015-02	WIM
114685	2015-02	FM
1605283	2015-02	FM
4193342	2015-02	FM
6400248	2015-02	FM
7300115	2015-02	WIM
613762	2015-02	GM
14600315	2015-02	IM
4121040	2015-02	IM
14909332	2015-02	IM
14104296	2015-02	IM
807087	2015-02	FM
8700591	2015-02	WCM
16400143	2015-02	CM
2000342	2015-02	IM
2400642	2015-02	FM
2001977	2015-02	FM
2011794	2015-02	FM
2000890	2015-02	FM
400629	2015-02	GM
13600966	2015-02	GM
2400049	2015-02	IM
2500477	2015-02	FM
400963	2015-02	CM
2400030	2015-02	GM
404853	2015-02	GM
2100010	2015-02	GM
14502968	2015-02	FM
14500590	2015-02	FM
14501767	2015-02	WFM
14500531	2015-02	IM
913766	2015-02	FM
5501652	2015-02	WIM
711535	2015-02	FM
2122200	2015-02	FM
4109570	2015-02	WIM
14501619	2015-02	WGM
8400261	2015-02	CM
7300379	2015-02	IM
8400342	2015-02	CM
7901496	2015-02	CM
4109961	2015-02	WGM
6100970	2015-02	FM
300055	2015-02	GM
315141	2015-02	WIM
705136	2015-02	IM
705136	2015-02	IM
708402	2015-02	GM
724980	2015-02	WFM
5004381	2015-02	WGM
5004357	2015-02	WIM
202029	2015-02	FM
7101384	2015-02	GM
7902867	2015-02	WFM
4700600	2015-02	IM
13402064	2015-02	FM
7600160	2015-02	FM
4675789	2015-02	GM
4605802	2015-02	FM
11600314	2015-02	GM
4668766	2015-02	IM
4620895	2015-02	IM
600938	2015-02	FM
600466	2015-02	FM
4618793	2015-02	IM
24671827	2015-02	FM
4102541	2015-02	GM
4600207	2015-02	IM
4408608	2015-02	WFM
5101743	2015-02	WCM
5206880	2015-02	WFM
2107660	2015-02	GM
107727	2015-02	IM
14102145	2015-02	WGM
13600397	2015-02	WIM
2022613	2015-02	FM
2022613	2015-02	FM
34179914	2015-02	WCM
3900592	2015-02	FM
3900703	2015-02	CM
6700705	2015-02	WFM
4144295	2015-02	FM
4168020	2015-02	WIM
4168046	2015-02	WFM
14111055	2015-02	FM
4401336	2015-02	FM
13602446	2015-02	IM
13602446	2015-02	IM
4122046	2015-02	FM
13602489	2015-02	WFM
4667727	2015-02	WFM
13300512	2015-02	GM
4179935	2015-02	FM
4125452	2015-02	FM
4157796	2015-02	IM
4647017	2015-02	FM
13302485	2015-02	GM
2201224	2015-02	IM
1004719	2015-02	FM
4121929	2015-02	WIM
4146468	2015-02	FM
13704630	2015-02	FM
4136632	2015-02	WGM
2007924	2015-02	FM
5101344	2015-02	FM
3902773	2015-02	WFM
4613880	2015-02	FM
14600099	2015-02	IM
7300867	2015-02	WIM
7300573	2015-02	WIM
4631102	2015-02	CM
3204669	2015-02	CM
10100229	2015-02	WCM
3504280	2015-02	WFM
3502376	2015-02	FM
5113580	2015-02	WFM
103047	2015-02	IM
100927	2015-02	FM
6101496	2015-02	WFM
9907696	2015-02	WCM
35028561	2015-02	CM
2110954	2015-02	FM
2200970	2015-02	FM
3618323	2015-02	CM
5101794	2015-02	WIM
3602257	2015-02	FM
5201250	2015-02	WIM
4400119	2015-02	IM
5211158	2015-02	WFM
4400771	2015-02	FM
1617001	2015-02	FM
2604558	2015-02	FM
1000152	2015-02	FM
15001261	2015-02	FM
2119757	2015-02	FM
2100355	2015-02	FM
2501775	2015-02	WFM
604992	2015-02	IM
4152778	2015-02	FM
4183118	2015-02	FM
7500149	2015-02	FM
4137868	2015-02	IM
2200317	2015-02	FM
702935	2015-02	FM
6310060	2015-02	WFM
3600254	2015-02	FM
5100569	2015-02	CM
4400984	2015-02	WFM
2901048	2015-02	IM
4156889	2015-02	FM
13504363	2015-02	IM
7102500	2015-02	WFM
2209128	2015-02	FM
7700148	2015-02	FM
418811	2015-02	FM
6304419	2015-02	FM
501875	2015-02	FM
1629220	2015-02	FM
4168054	2015-02	FM
4152654	2015-02	WGM
4107101	2015-02	IM
11602740	2015-02	IM
4116887	2015-02	IM
800457	2015-02	IM
819018	2015-02	WFM
400122	2015-02	GM
704008	2015-02	FM
24122971	2015-02	WFM
2272733	2015-02	IM
14602059	2015-02	IM
700720	2015-02	IM
902713	2015-02	FM
701653	2015-02	IM
4637836	2015-02	CM
14905329	2015-02	IM
717410	2015-02	IM
9900888	2015-02	WCM
9910050	2015-02	WIM
4605950	2015-02	FM
200123	2015-02	FM
602574	2015-02	FM
4601785	2015-02	FM
2000296	2015-02	IM
4623738	2015-02	FM
4602587	2015-02	FM
2001187	2015-02	FM
1401947	2015-02	FM
14300435	2015-02	WIM
4601963	2015-02	FM
111325	2015-02	WFM
114189	2015-02	FM
4134664	2015-02	WFM
4122585	2015-02	FM
4119215	2015-02	IM
13302183	2015-02	FM
7900970	2015-02	WIM
13601202	2015-02	FM
5200253	2015-02	IM
4603028	2015-02	IM
4622634	2015-02	FM
303976	2015-02	IM
14907526	2015-02	GM
3400085	2015-02	IM
14300087	2015-02	IM
800414	2015-02	FM
301175	2015-02	IM
202967	2015-02	GM
1008790	2015-02	IM
4625293	2015-02	FM
1106686	2015-02	WGM
904210	2015-02	IM
933511	2015-02	WFM
1004930	2015-02	IM
2002116	2015-02	FM
1018477	2015-02	IM
3600556	2015-02	FM
3600467	2015-02	IM
3600319	2015-02	FM
11600136	2015-02	GM
662445	2015-02	FM
2213788	2015-02	FM
10100792	2015-02	CM
3505766	2015-02	WFM
4205588	2015-02	FM
11601531	2015-02	IM
1512110	2015-02	FM
1507168	2015-02	CM
906301	2015-02	FM
922501	2015-02	FM
14114020	2015-02	IM
14503867	2015-02	FM
914495	2015-02	FM
14600587	2015-02	WFM
700916	2015-02	FM
728012	2015-02	IM
902900	2015-02	IM
920886	2015-02	FM
935069	2015-02	IM
14600048	2015-02	IM
14600196	2015-02	FM
13603108	2015-02	WIM
13600150	2015-02	FM
2602679	2015-02	FM
1600842	2015-02	FM
4128559	2015-02	FM
4187369	2015-02	FM
4119959	2015-02	IM
2012910	2015-02	FM
14602385	2015-02	GM
14102340	2015-02	GM
4183134	2015-02	FM
2801728	2015-02	IM
2801914	2015-02	GM
4128710	2015-02	FM
4109040	2015-02	WGM
4195990	2015-02	FM
4135920	2015-02	IM
4140435	2015-02	FM
913278	2015-02	FM
1407970	2015-02	IM
1112791	2015-02	IM
14900521	2015-02	FM
4203380	2015-02	GM
942553	2015-02	WFM
915483	2015-02	GM
921033	2015-02	IM
906727	2015-02	FM
905046	2015-02	IM
14501163	2015-02	FM
2602105	2015-02	FM
2906090	2015-02	IM
913375	2015-02	IM
14604493	2015-02	FM
14508346	2015-02	FM
2010208	2015-02	FM
2601567	2015-02	FM
905364	2015-02	FM
910627	2015-02	WFM
1704940	2015-02	FM
901385	2015-02	IM
14502895	2015-02	FM
14401819	2015-02	FM
922722	2015-02	GM
3505243	2015-02	WFM
4410629	2015-02	CM
8400555	2015-02	FM
7401302	2015-02	WFM
623725	2015-02	IM
623725	2015-02	IM
2401312	2015-02	CM
2401312	2015-02	CM
2020050	2015-02	IM
800155	2015-02	FM
919853	2015-02	WFM
2100029	2015-02	GM
904589	2015-02	FM
908428	2015-02	FM
1304119	2015-02	IM
916331	2015-02	FM
900427	2015-02	WFM
927910	2015-02	FM
932949	2015-02	FM
14101068	2015-02	GM
1304364	2015-02	GM
924393	2015-02	WFM
922935	2015-02	IM
933988	2015-02	WIM
4602366	2015-02	FM
1200577	2015-02	IM
902322	2015-02	FM
4110528	2015-02	FM
910112	2015-02	CM
942456	2015-02	WFM
13700391	2015-02	IM
13300377	2015-02	GM
13300040	2015-02	GM
4400283	2015-02	FM
916951	2015-02	FM
2215837	2015-02	CM
4185986	2015-02	FM
6500374	2015-02	IM
2001055	2015-02	IM
4166868	2015-02	IM
10201955	2015-02	IM
1600338	2015-02	IM
933538	2015-02	FM
13504720	2015-02	WFM
4118596	2015-02	FM
24146706	2015-02	FM
4137388	2015-02	FM
4109503	2015-02	WIM
4120558	2015-02	FM
103055	2015-02	IM
806625	2015-02	FM
1601601	2015-02	WIM
600059	2015-02	GM
3510409	2015-02	FM
3405770	2015-02	WFM
3507700	2015-02	WIM
3510697	2015-02	FM
2115964	2015-02	CM
5102138	2015-02	CM
3510417	2015-02	WFM
2100371	2015-02	FM
5205093	2015-02	WCM
901199	2015-02	FM
901202	2015-02	IM
935590	2015-02	FM
1210920	2015-02	IM
34168785	2015-02	WCM
13501275	2015-02	FM
4148746	2015-02	FM
14102595	2015-02	GM
1117505	2015-02	FM
4104579	2015-02	FM
316180	2015-02	GM
2503999	2015-02	WCM
7800088	2015-02	IM
4116224	2015-02	FM
13400304	2015-02	GM
4127951	2015-02	WGM
4130200	2015-02	FM
903175	2015-02	IM
14400073	2015-02	WGM
14134381	2015-02	FM
14118734	2015-02	IM
4600851	2015-02	FM
4158059	2015-02	WFM
5000106	2015-02	IM
5008115	2015-02	FM
4102401	2015-02	IM
804746	2015-02	FM
908959	2015-02	FM
903183	2015-02	FM
1110381	2015-02	GM
300640	2015-02	IM
1202456	2015-02	FM
4103874	2015-02	IM
5000130	2015-02	IM
919608	2015-02	FM
4168070	2015-02	FM
15000354	2015-02	IM
15000290	2015-02	GM
15000680	2015-02	FM
1111914	2015-02	GM
5057000	2015-02	FM
927023	2015-02	FM
4667263	2015-02	FM
2801264	2015-02	IM
330221	2015-02	WFM
4179986	2015-02	FM
1200690	2015-02	IM
13300601	2015-02	IM
13300601	2015-02	IM
13310828	2015-02	WCM
14200392	2015-02	WFM
2906198	2015-02	IM
2906023	2015-02	IM
14507285	2015-02	FM
1606328	2015-02	WFM
13300083	2015-02	IM
10615873	2015-02	WIM
606200	2015-02	FM
4807421	2015-02	CM
1702173	2015-02	IM
806889	2015-02	FM
13500074	2015-02	IM
4158253	2015-02	FM
14302845	2015-02	CM
14304589	2015-02	CM
14316692	2015-02	WCM
14310880	2015-02	FM
302651	2015-02	WFM
1103601	2015-02	FM
1400550	2015-02	FM
24647837	2015-02	FM
4611462	2015-02	IM
1501453	2015-02	IM
1500457	2015-02	FM
13705407	2015-02	FM
4173597	2015-02	FM
